Date,Open,High,Low,Close,Volume,High-Low,Open-Close
16-10-2014,477.30,478.40,464.23,466.18,1493170,14.17,11.12
14-10-2014,489.90,490.00,479.58,480.55,817688,10.42,9.35
13-10-2014,480.50,482.00,474.40,478.93,675912,7.60,1.57
10-10-2014,474.45,484.18,468.48,480.15,852808,15.70,-5.70
09-10-2014,470.20,478.60,470.00,477.33,658448,8.60,-7.13
08-10-2014,461.80,471.00,461.05,468.58,694758,9.95,-6.78
07-10-2014,464.45,467.45,461.85,463.33,606682,5.60,1.12
01-10-2014,472.40,472.55,462.88,463.40,485960,9.67,9.00
30-09-2014,465.00,474.13,462.60,472.68,929092,11.53,-7.68
29-09-2014,469.20,471.30,464.88,466.38,681042,6.42,2.82
26-09-2014,464.75,470.70,459.05,466.80,1133340,11.65,-2.05
25-09-2014,482.70,485.00,461.50,464.70,1101634,23.50,18.00
24-09-2014,487.00,487.00,478.13,482.45,779806,8.87,4.55
23-09-2014,495.85,497.48,481.50,483.05,759362,15.98,12.80
22-09-2014,497.00,498.00,493.93,495.55,461654,4.07,1.45
19-09-2014,502.88,507.63,495.50,497.30,465446,12.13,5.58
18-09-2014,493.50,504.50,491.60,502.25,409854,12.90,-8.75
17-09-2014,492.85,495.00,490.00,494.00,286080,5.00,-1.15
16-09-2014,501.20,502.25,489.00,490.23,677484,13.25,10.97
15-09-2014,504.95,505.58,500.50,501.43,332152,5.08,3.52
12-09-2014,509.00,512.05,506.00,507.85,369920,6.05,1.15
11-09-2014,510.25,511.10,504.00,509.38,302508,7.10,0.87
10-09-2014,515.00,515.00,506.55,508.00,315272,8.45,7.00
09-09-2014,517.90,524.95,514.25,516.65,375318,10.70,1.25
08-09-2014,515.28,519.50,499.50,518.73,671432,20.00,-3.45
05-09-2014,511.68,516.68,510.40,512.60,386978,6.28,-0.92
04-09-2014,514.70,516.78,509.03,512.05,360738,7.75,2.65
03-09-2014,513.50,517.45,510.50,515.48,691360,6.95,-1.98
02-09-2014,508.18,515.75,505.58,511.95,621074,10.17,-3.77
01-09-2014,501.58,510.30,498.15,507.08,708146,12.15,-5.50
28-08-2014,497.50,501.48,497.25,499.63,394682,4.23,-2.13
27-08-2014,499.40,501.00,494.00,497.18,394294,7.00,2.22
26-08-2014,498.00,498.60,492.13,497.03,890070,6.47,0.97
25-08-2014,500.00,504.30,497.00,498.18,355066,7.30,1.82
22-08-2014,499.33,503.40,497.70,499.00,288904,5.70,0.33
21-08-2014,500.00,501.88,495.50,497.43,500854,6.38,2.57
20-08-2014,505.68,509.20,497.58,499.10,959428,11.62,6.58
19-08-2014,508.20,511.63,503.13,504.35,367722,8.50,3.85
18-08-2014,500.00,507.50,499.05,506.63,363740,8.45,-6.63
14-08-2014,496.18,502.15,496.00,500.95,450710,6.15,-4.77
13-08-2014,491.98,498.25,490.43,495.00,704334,7.82,-3.02
12-08-2014,491.50,493.00,488.10,492.25,320240,4.90,-0.75
11-08-2014,492.00,493.73,489.28,490.33,599482,4.45,1.67
08-08-2014,490.30,491.85,486.55,490.20,752702,5.30,0.10
07-08-2014,494.50,498.25,492.00,494.68,686332,6.25,-0.18
06-08-2014,492.60,498.93,490.00,493.88,562826,8.93,-1.28
05-08-2014,493.00,493.60,485.80,491.80,679772,7.80,1.20
04-08-2014,490.80,494.70,488.43,492.60,452756,6.27,-1.80
01-08-2014,499.20,499.65,488.50,489.23,823872,11.15,9.97
31-07-2014,504.50,509.65,501.30,503.00,461856,8.35,1.50
30-07-2014,503.10,505.50,496.50,502.75,521864,9.00,0.35
28-07-2014,511.90,511.90,501.13,502.65,504788,10.77,9.25
25-07-2014,520.00,520.93,504.00,510.88,624500,16.93,9.12
24-07-2014,515.00,521.25,512.00,520.38,610466,9.25,-5.38
23-07-2014,517.68,519.58,510.13,516.53,644840,9.45,1.15
22-07-2014,502.40,517.00,500.53,515.40,1233168,16.47,-13.00
21-07-2014,500.00,503.88,497.50,498.68,854482,6.38,1.32
18-07-2014,491.00,492.00,485.10,488.35,479976,6.90,2.65
17-07-2014,494.50,498.75,490.10,491.18,460852,8.65,3.32
16-07-2014,487.70,495.75,487.50,494.53,581318,8.25,-6.83
15-07-2014,483.80,489.95,481.50,486.10,626872,8.45,-2.30
14-07-2014,485.00,487.85,479.50,480.93,651520,8.35,4.07
11-07-2014,498.80,500.73,481.93,483.50,1214460,18.80,15.30
10-07-2014,500.00,510.38,491.00,499.10,1139320,19.38,0.90
09-07-2014,499.75,504.70,496.53,500.03,747440,8.17,-0.28
08-07-2014,513.50,517.23,495.50,497.58,1163768,21.73,15.92
07-07-2014,517.45,518.50,510.28,513.20,613348,8.22,4.25
04-07-2014,504.40,518.40,502.08,515.98,782138,16.32,-11.58
03-07-2014,509.50,511.50,488.50,503.55,229394,23.00,5.95
02-07-2014,509.00,513.20,505.95,509.10,750556,7.25,-0.10
01-07-2014,508.00,510.50,503.05,504.00,648846,7.45,4.00
30-06-2014,506.60,509.70,500.05,507.35,979506,9.65,-0.75
27-06-2014,505.35,511.50,503.83,506.53,521904,7.67,-1.18
26-06-2014,513.00,513.40,504.05,505.98,1222508,9.35,7.02
25-06-2014,529.30,530.00,524.30,525.40,455230,5.70,3.90
24-06-2014,523.00,531.35,523.00,529.83,622570,8.35,-6.83
23-06-2014,515.08,522.55,512.20,519.35,845226,10.35,-4.27
20-06-2014,523.00,524.85,517.60,518.93,638874,7.25,4.07
19-06-2014,535.63,538.00,515.93,520.70,1400048,22.07,14.93
18-06-2014,547.50,550.98,530.78,533.40,1464910,20.20,14.10
17-06-2014,529.85,547.33,529.00,544.95,711474,18.33,-15.10
16-06-2014,541.05,542.50,529.50,532.25,617068,13.00,8.80
13-06-2014,550.75,553.48,536.20,540.98,610944,17.28,9.77
12-06-2014,549.80,556.48,543.03,547.30,575976,13.45,2.50
11-06-2014,557.80,559.50,546.63,550.78,703956,12.87,7.02
10-06-2014,563.33,564.08,550.50,558.93,609074,13.58,4.40
09-06-2014,564.58,566.05,556.55,561.30,752014,9.50,3.28
06-06-2014,555.00,566.40,552.50,559.93,1487330,13.90,-4.93
05-06-2014,540.43,547.35,532.08,543.80,820532,15.27,-3.37
04-06-2014,548.00,550.75,537.90,538.95,551674,12.85,9.05
03-06-2014,543.00,550.95,538.83,547.38,484934,12.12,-4.38
02-06-2014,536.58,543.95,532.78,541.18,390476,11.17,-4.60
30-05-2014,541.58,544.80,531.00,532.58,442664,13.80,9.00
29-05-2014,545.08,546.95,534.58,536.53,421028,12.37,8.55
28-05-2014,546.20,553.00,542.48,544.28,454442,10.52,1.92
27-05-2014,552.50,553.00,538.03,543.88,568920,14.97,8.62
26-05-2014,567.50,570.00,538.03,550.50,840526,31.97,17.00
23-05-2014,554.50,565.50,551.00,563.93,740424,14.50,-9.43
03-06-2016,478.75,481.80,477.70,478.98,288778,4.10,-0.23
02-06-2016,478.05,478.63,472.63,478.00,344552,6.00,0.05
01-06-2016,479.40,483.25,475.63,476.65,375492,7.62,2.75
31-05-2016,484.45,486.25,478.10,479.48,12112,8.15,4.97
30-05-2016,487.50,490.73,483.00,484.73,430578,7.73,2.77
27-05-2016,475.75,487.85,474.75,486.33,612816,13.10,-10.58
26-05-2016,475.28,476.50,472.13,473.33,393860,4.37,1.95
25-05-2016,474.60,475.95,470.80,474.63,363358,5.15,-0.03
24-05-2016,465.45,471.68,464.50,470.03,382960,7.18,-4.58
23-05-2016,469.20,470.00,462.85,465.00,958714,7.15,4.20
20-05-2016,475.58,477.30,466.18,467.05,761072,11.12,8.53
19-05-2016,485.58,485.85,473.08,475.28,415518,12.77,10.30
18-05-2016,483.50,486.38,482.60,485.08,292076,3.78,-1.58
17-05-2016,490.00,491.65,483.33,485.10,352162,8.32,4.90
16-05-2016,489.13,491.03,486.00,488.08,364854,5.03,1.05
13-05-2016,494.00,495.45,487.75,489.00,373746,7.70,5.00
12-05-2016,488.50,496.23,487.85,495.53,437288,8.38,-7.03
11-05-2016,486.50,490.23,485.50,487.43,311364,4.73,-0.93
10-05-2016,491.00,492.43,489.03,490.68,221954,3.40,0.32
09-05-2016,487.50,493.00,486.25,491.48,373320,6.75,-3.98
06-05-2016,487.50,488.48,483.75,484.58,451776,4.73,2.92
05-05-2016,491.13,491.75,485.55,487.53,506244,6.20,3.60
04-05-2016,488.00,491.83,487.13,488.75,454560,4.70,-0.75
03-05-2016,494.90,497.35,486.30,488.03,564272,11.05,6.87
02-05-2016,490.70,496.25,488.53,493.15,451034,7.72,-2.45
29-04-2016,497.85,499.38,488.93,491.28,954000,10.45,6.57
28-04-2016,509.85,509.85,496.00,498.68,1353818,13.85,11.17
27-04-2016,509.95,512.93,507.55,509.85,438500,5.38,0.10
26-04-2016,508.50,511.93,504.00,508.40,823070,7.93,0.10
25-04-2016,521.35,522.45,506.38,508.08,1257686,16.07,13.27
22-04-2016,520.50,523.88,515.25,519.38,484426,8.63,1.12
21-04-2016,522.45,525.75,517.50,520.45,464158,8.25,2.00
20-04-2016,534.10,535.00,517.68,519.15,523626,17.32,14.95
18-04-2016,532.73,532.85,527.50,530.88,750096,5.35,1.85
13-04-2016,526.00,534.15,526.00,532.73,842954,8.15,-6.73
12-04-2016,520.15,528.50,519.30,523.58,386426,9.20,-3.43
11-04-2016,517.60,522.50,516.65,519.93,334630,5.85,-2.33
08-04-2016,516.75,527.00,516.03,518.93,518390,10.97,-2.18
07-04-2016,516.00,524.00,511.63,518.98,340984,12.37,-2.98
06-04-2016,515.40,517.95,511.10,515.73,175180,6.85,-0.33
05-04-2016,515.00,521.00,511.33,514.05,415002,9.67,0.95
04-04-2016,518.08,521.23,512.23,517.58,232286,9.00,0.50
01-04-2016,519.50,522.95,513.20,516.83,410832,9.75,2.67
31-03-2016,521.50,527.98,517.05,522.63,585470,10.93,-1.13
30-03-2016,520.18,525.45,520.13,522.45,450896,5.32,-2.27
29-03-2016,511.53,520.45,511.20,517.70,493374,9.25,-6.17
28-03-2016,514.50,515.98,507.75,510.25,608820,8.23,4.25
23-03-2016,523.50,523.50,511.50,514.68,700978,12.00,8.82
22-03-2016,519.05,526.25,518.38,524.25,604226,7.87,-5.20
21-03-2016,513.60,519.50,511.75,518.10,404590,7.75,-4.50
18-03-2016,509.50,514.20,508.13,512.60,1654696,6.07,-3.10
17-03-2016,514.00,518.20,506.20,507.78,402808,12.00,6.22
16-03-2016,510.50,512.85,502.70,510.88,329290,10.15,-0.38
15-03-2016,510.50,513.48,508.00,510.20,383600,5.48,0.30
14-03-2016,509.08,513.00,506.50,509.28,412028,6.50,-0.20
11-03-2016,508.25,514.75,505.65,507.83,496130,9.10,0.42
10-03-2016,521.85,522.50,504.50,506.00,709678,18.00,15.85
09-03-2016,509.50,522.00,508.68,520.98,735582,13.32,-11.48
08-03-2016,503.00,515.50,503.00,513.58,848708,12.50,-10.58
04-03-2016,508.50,509.00,501.88,503.25,5823824,7.12,5.25
03-03-2016,503.63,508.63,498.78,506.28,681300,9.85,-2.65
02-03-2016,496.25,502.63,493.75,500.60,1059478,8.88,-4.35
01-03-2016,483.75,492.50,482.50,491.13,623658,10.00,-7.38
29-02-2016,475.55,496.50,468.15,483.28,1999976,28.35,-7.73
26-02-2016,475.00,479.25,472.48,475.25,450218,6.77,-0.25
25-02-2016,478.50,478.50,470.85,472.20,665922,7.65,6.30
24-02-2016,473.15,479.50,471.28,476.28,2915298,8.22,-3.13
23-02-2016,482.00,483.45,471.53,475.35,3589456,11.92,6.65
22-02-2016,472.95,483.95,472.53,481.23,437740,11.42,-8.28
19-02-2016,470.58,476.23,468.90,472.28,372336,7.33,-1.70
18-02-2016,481.00,483.88,468.15,470.58,486996,15.73,10.42
17-02-2016,466.70,478.00,458.55,476.23,730894,19.45,-9.53
16-02-2016,476.40,479.00,463.50,464.83,614758,15.50,11.57
15-02-2016,460.50,474.98,460.00,472.33,577764,14.98,-11.83
12-02-2016,465.53,466.50,444.25,453.15,1362600,22.25,12.38
11-02-2016,481.50,483.00,458.13,461.23,1126010,24.87,20.27
10-02-2016,475.63,486.45,474.48,481.20,990208,11.97,-5.57
09-02-2016,475.55,484.25,475.18,478.30,718334,9.07,-2.75
08-02-2016,485.95,492.13,478.85,480.80,623880,13.28,5.15
05-02-2016,488.15,491.00,481.50,486.15,659718,9.50,2.00
04-02-2016,495.00,500.00,484.00,486.98,610498,16.00,8.02
03-02-2016,494.05,496.60,487.50,490.35,689424,9.10,3.70
02-02-2016,515.50,516.00,495.15,501.00,734140,20.85,14.50
01-02-2016,520.00,520.50,512.58,514.05,433148,7.92,5.95
29-01-2016,510.00,519.70,509.43,517.53,561622,10.27,-7.53
28-01-2016,500.00,510.88,498.88,508.45,559196,12.00,-8.45
27-01-2016,503.98,504.85,498.08,499.68,426560,6.77,4.30
25-01-2016,504.10,509.20,500.08,502.40,552368,9.12,1.70
22-01-2016,497.50,505.08,497.38,501.98,688636,7.70,-4.48
21-01-2016,508.15,512.85,489.08,492.45,1842598,23.77,15.70
20-01-2016,520.25,520.25,495.25,502.18,2363824,25.00,18.07
19-01-2016,512.50,524.50,507.60,521.80,1078948,16.90,-9.30
18-01-2016,536.53,541.23,505.05,509.00,1154130,36.18,27.53
15-01-2016,535.00,544.75,533.00,536.58,1612382,11.75,-1.58
14-01-2016,531.05,540.50,526.20,530.60,1181832,14.30,0.45
13-01-2016,527.40,543.70,509.68,538.68,2836812,34.02,-11.28
12-01-2016,527.00,532.50,520.53,522.55,902516,11.97,4.45
11-01-2016,505.50,529.98,505.50,525.78,1722868,24.48,-20.28
08-01-2016,509.50,516.08,500.03,512.03,14016634,16.05,-2.53
07-01-2016,511.90,513.80,504.13,505.78,749086,9.67,6.12
06-01-2016,502.50,519.00,500.28,515.98,1899962,18.72,-13.48
05-01-2016,501.00,505.00,498.43,502.55,589342,6.57,-1.55
04-01-2016,503.00,507.10,493.65,497.70,547254,13.45,5.30
01-01-2016,505.00,510.00,504.38,507.68,657190,5.62,-2.68
31-12-2015,502.00,508.50,500.00,506.30,482872,8.50,-4.30
30-12-2015,507.85,508.50,501.05,502.43,207746,7.45,5.42
29-12-2015,506.50,509.25,503.75,507.58,497966,5.50,-1.08
28-12-2015,502.00,506.78,500.50,504.28,583340,6.28,-2.28
24-12-2015,502.75,504.00,498.05,500.45,292818,5.95,2.30
23-12-2015,496.70,503.00,495.45,501.78,454090,7.55,-5.08
22-12-2015,495.55,501.25,492.00,493.75,526812,9.25,1.80
21-12-2015,494.28,499.10,492.50,496.13,535610,6.60,-1.85
18-12-2015,501.50,504.50,495.08,496.03,505546,9.42,5.47
17-12-2015,490.13,506.63,489.00,504.18,1148440,17.63,-14.05
16-12-2015,486.70,493.45,486.70,489.00,375080,6.75,-2.30
15-12-2015,478.00,488.95,476.50,487.95,489218,12.45,-9.95
14-12-2015,473.25,481.35,473.25,477.73,504294,8.10,-4.48
11-12-2015,475.05,479.43,471.45,476.13,741078,7.98,-1.08
10-12-2015,460.58,476.70,460.13,474.95,777824,16.57,-14.37
09-12-2015,470.00,472.18,456.50,457.98,703338,15.68,12.02
08-12-2015,475.05,477.00,468.85,471.23,446958,8.15,3.82
07-12-2015,483.50,486.45,475.50,476.85,384486,10.95,6.65
04-12-2015,486.75,488.00,480.95,482.88,367434,7.05,3.87
03-12-2015,488.75,494.13,486.68,488.40,633600,7.45,0.35
02-12-2015,483.20,489.30,482.90,488.30,338120,6.40,-5.10
01-12-2015,483.20,489.25,481.00,482.78,338474,8.25,0.42
30-11-2015,488.58,491.90,482.00,484.00,343276,9.90,4.58
27-11-2015,495.00,496.00,487.18,489.53,338902,8.82,5.47
26-11-2015,484.95,495.30,484.23,493.85,600510,11.07,-8.90
24-11-2015,476.03,485.50,475.38,484.00,456828,10.12,-7.97
23-11-2015,473.78,477.83,472.83,476.05,333600,5.00,-2.27
20-11-2015,467.70,476.05,462.70,472.98,607934,13.35,-5.28
19-11-2015,459.75,468.75,459.00,467.10,451980,9.75,-7.35
18-11-2015,463.50,465.83,455.00,456.18,459920,10.83,7.32
17-11-2015,468.35,469.35,462.98,463.75,342994,6.37,4.60
16-11-2015,464.50,470.90,462.35,466.53,794162,8.55,-2.03
13-11-2015,459.00,468.58,457.50,465.10,550544,11.08,-6.10
11-11-2015,464.00,466.50,463.50,464.48,171276,3.00,-0.48
10-11-2015,478.55,479.48,458.50,460.98,556496,20.98,17.57
09-11-2015,467.50,481.13,462.50,480.00,535028,18.63,-12.50
06-11-2015,469.00,477.00,469.00,476.23,350952,8.00,-7.23
05-11-2015,475.50,475.75,466.53,468.43,487456,9.22,7.07
04-11-2015,486.00,487.50,473.35,476.05,345608,14.15,9.95
03-11-2015,481.00,485.00,481.00,483.20,363816,4.00,-2.20
02-11-2015,473.05,480.25,472.63,479.58,312476,7.62,-6.53
30-10-2015,470.78,477.88,470.40,473.93,345478,7.48,-3.15
29-10-2015,469.40,472.48,467.75,470.78,244632,4.73,-1.38
28-10-2015,469.00,472.25,465.18,468.63,281212,7.07,0.37
27-10-2015,470.90,473.88,468.75,469.60,285718,5.13,1.30
26-10-2015,479.03,481.50,470.00,471.50,302258,11.50,7.53
23-10-2015,481.05,486.68,475.40,477.93,479590,11.28,3.12
21-10-2015,478.00,487.00,476.40,477.38,580074,10.60,0.62
20-10-2015,481.50,483.40,475.55,477.73,413948,7.85,3.77
19-10-2015,470.80,482.60,470.80,481.70,1604180,11.80,-10.90
16-10-2015,452.50,457.35,452.00,456.10,465042,5.35,-3.60
15-10-2015,453.63,455.30,450.05,452.00,379644,5.25,1.63
14-10-2015,446.58,452.00,446.15,451.00,334812,5.85,-4.42
13-10-2015,443.90,447.50,441.50,446.28,255080,6.00,-2.38
12-10-2015,445.00,450.33,444.25,446.03,288826,6.08,-1.03
09-10-2015,448.43,452.45,441.05,443.18,505952,11.40,5.25
08-10-2015,457.08,457.50,443.30,444.58,587150,14.20,12.50
07-10-2015,447.90,458.50,445.03,456.93,641720,13.47,-9.03
06-10-2015,446.55,449.50,442.78,447.95,467856,6.72,-1.40
05-10-2015,432.50,444.95,431.25,443.13,738020,13.70,-10.63
01-10-2015,436.00,436.25,429.40,431.15,346572,6.85,4.85
30-09-2015,424.03,431.50,419.30,430.25,691504,12.20,-6.22
29-09-2015,414.50,424.65,413.28,419.58,873688,11.37,-5.08
28-09-2015,418.95,420.45,415.00,417.18,1556288,5.45,1.77
24-09-2015,424.00,424.00,417.53,418.95,1460232,6.47,5.05
23-09-2015,420.00,428.38,420.00,425.70,832466,8.38,-5.70
22-09-2015,440.05,442.23,422.50,423.73,1447724,19.73,16.32
21-09-2015,440.00,443.88,437.85,438.85,354262,6.03,1.15
18-09-2015,438.75,449.50,438.55,447.55,1117076,10.95,-8.80
16-09-2015,435.00,438.70,432.50,436.05,567710,6.20,-1.05
15-09-2015,431.00,434.83,428.10,433.78,665496,6.73,-2.78
14-09-2015,430.90,432.20,426.05,431.53,488222,6.15,-0.63
11-09-2015,436.68,438.15,428.65,430.53,727502,9.50,6.15
10-09-2015,430.05,435.00,428.00,433.48,737120,7.00,-3.43
09-09-2015,429.50,439.25,425.68,436.53,821708,13.57,-7.03
08-09-2015,418.00,426.60,413.00,424.48,576976,13.60,-6.48
07-09-2015,418.50,422.00,413.88,416.53,355512,8.12,1.97
04-09-2015,423.55,425.18,412.63,417.80,1272608,12.55,5.75
03-09-2015,426.95,430.20,422.53,426.88,415310,7.67,0.07
02-09-2015,425.00,428.48,421.65,424.65,736250,6.83,0.35
01-09-2015,426.28,426.50,417.60,420.08,1341202,8.90,6.20
31-08-2015,435.13,435.60,427.25,428.40,704230,8.35,6.73
28-08-2015,439.78,441.50,433.05,435.60,478526,8.45,4.18
27-08-2015,434.15,440.00,428.83,434.78,676666,11.17,-0.63
26-08-2015,423.95,437.40,420.73,426.73,796838,16.67,-2.78
25-08-2015,420.00,430.50,412.20,426.45,1361240,18.30,-6.45
24-08-2015,445.00,445.00,409.50,414.48,1830128,35.50,30.52
21-08-2015,455.00,455.90,448.68,453.65,1118108,7.22,1.35
20-08-2015,479.95,480.00,458.13,459.43,878542,21.87,20.52
19-08-2015,472.45,480.23,469.83,476.35,598304,10.40,-3.90
18-08-2015,477.60,479.43,471.00,472.18,525790,8.43,5.42
17-08-2015,483.50,483.53,473.65,475.03,556684,9.88,8.47
14-08-2015,469.30,485.98,467.45,483.53,752246,18.53,-14.23
13-08-2015,474.00,477.05,465.63,467.45,453656,11.42,6.55
12-08-2015,483.18,483.18,470.08,471.53,782844,13.10,11.65
11-08-2015,488.00,488.00,479.28,483.18,538830,8.72,4.82
10-08-2015,492.50,494.90,483.13,485.05,385334,11.77,7.45
07-08-2015,490.50,497.00,487.65,492.13,499782,9.35,-1.63
06-08-2015,497.00,497.00,489.00,489.70,479148,8.00,7.30
05-08-2015,495.00,500.00,492.00,493.83,525792,8.00,1.17
04-08-2015,500.63,502.73,490.08,494.05,710210,12.65,6.58
03-08-2015,500.58,506.60,499.10,500.58,650120,7.50,0.00
31-07-2015,501.00,503.95,495.00,500.83,703544,8.95,0.17
30-07-2015,500.85,504.00,496.53,499.65,598474,7.47,1.20
29-07-2015,506.00,506.23,496.10,497.73,480304,10.13,8.27
28-07-2015,504.75,508.38,500.13,504.98,646970,8.25,-0.23
27-07-2015,513.50,517.50,500.65,502.90,875406,16.85,10.60
24-07-2015,523.10,525.00,510.80,512.53,580542,14.20,10.57
23-07-2015,527.50,533.50,520.50,522.83,1220728,13.00,4.67
22-07-2015,503.65,526.75,502.58,525.23,1651832,24.17,-21.58
21-07-2015,513.35,514.00,501.45,503.75,525374,12.55,9.60
20-07-2015,513.05,514.95,509.05,512.38,615066,5.90,0.67
17-07-2015,511.50,515.50,509.00,511.08,810666,6.50,0.42
16-07-2015,506.25,513.75,505.70,511.83,1023982,8.05,-5.58
15-07-2015,500.00,507.00,499.50,505.70,991436,7.50,-5.70
14-07-2015,504.20,505.73,497.63,498.80,603708,8.10,5.40
13-07-2015,500.50,506.13,497.70,503.60,866854,8.43,-3.10
10-07-2015,497.33,501.88,495.20,500.78,655524,6.68,-3.45
09-07-2015,497.68,500.73,492.15,493.65,808608,8.58,4.03
08-07-2015,500.00,504.10,495.23,497.40,821630,8.87,2.60
07-07-2015,507.00,508.25,500.15,501.70,427058,8.10,5.30
06-07-2015,500.00,509.43,498.00,507.65,1129114,11.43,-7.65
03-07-2015,505.45,506.75,501.73,503.38,1065930,5.02,2.07
02-07-2015,503.53,509.98,503.08,505.15,1170926,6.90,-1.62
01-07-2015,501.20,505.33,501.00,502.88,927584,4.33,-1.68
30-06-2015,495.00,501.75,494.00,500.23,977206,7.75,-5.23
29-06-2015,492.50,496.80,486.30,495.38,1073906,10.50,-2.88
26-06-2015,501.13,506.90,497.75,499.78,1104170,9.15,1.35
25-06-2015,495.25,504.53,492.58,502.33,1557334,11.95,-7.08
24-06-2015,497.63,503.28,493.00,495.38,1319866,10.28,2.25
23-06-2015,496.38,501.20,495.38,497.38,1016324,5.82,-1.00
22-06-2015,498.45,504.35,493.33,495.68,1299468,11.02,2.77
19-06-2015,491.50,503.00,491.50,498.25,2145934,11.50,-6.75
18-06-2015,467.20,491.00,466.50,489.53,2806702,24.50,-22.33
17-06-2015,452.50,470.20,447.20,465.55,1739672,23.00,-13.05
16-06-2015,449.95,452.95,446.25,451.98,625940,6.70,-2.03
15-06-2015,446.85,452.30,445.00,450.50,519552,7.30,-3.65
12-06-2015,439.65,446.25,439.43,444.58,794258,6.82,-4.93
11-06-2015,453.45,454.48,437.00,438.60,833196,17.48,14.85
10-06-2015,442.50,454.95,442.50,452.95,578364,12.45,-10.45
09-06-2015,442.63,445.25,439.00,441.95,408020,6.25,0.68
08-06-2015,454.40,455.33,441.83,442.63,433768,13.50,11.77
05-06-2015,455.00,458.33,452.00,453.03,575498,6.33,1.97
04-06-2015,451.55,457.95,447.53,456.25,923556,10.42,-4.70
03-06-2015,449.50,455.18,444.50,447.95,891370,10.68,1.55
02-06-2015,452.08,459.25,445.58,449.35,1116106,13.67,2.73
01-06-2015,438.50,452.00,438.50,450.68,542760,13.50,-12.18
29-05-2015,439.75,443.25,437.00,438.58,1247488,6.25,1.17
28-05-2015,443.45,447.00,436.70,438.38,470986,10.30,5.07
27-05-2015,442.05,445.40,440.38,443.48,377286,5.02,-1.43
26-05-2015,447.75,448.25,441.60,442.33,308762,6.65,5.42
25-05-2015,450.68,453.80,446.10,447.10,381444,7.70,3.58
22-05-2015,448.60,452.40,448.50,451.33,378634,3.90,-2.73
21-05-2015,455.13,457.75,447.00,448.45,970184,10.75,6.68
20-05-2015,450.00,454.75,449.45,453.70,603880,5.30,-3.70
19-05-2015,446.00,452.48,443.55,447.75,799164,8.93,-1.75
18-05-2015,438.10,446.05,436.50,445.25,525608,9.55,-7.15
15-05-2015,440.65,443.20,435.60,436.98,400024,7.60,3.67
14-05-2015,441.13,443.00,435.50,439.25,632312,7.50,1.88
13-05-2015,437.50,444.50,428.95,442.40,874884,15.55,-4.90
12-05-2015,447.50,447.50,432.63,434.18,746496,14.87,13.32
11-05-2015,446.00,449.48,441.60,447.88,735064,7.88,-1.88
08-05-2015,435.50,446.70,431.80,444.95,978444,14.90,-9.45
07-05-2015,438.65,439.50,430.00,434.70,879942,9.50,3.95
06-05-2015,445.53,448.20,436.00,439.63,1065340,12.20,5.90
05-05-2015,446.50,450.88,442.50,445.45,714208,8.38,1.05
04-05-2015,433.50,446.63,430.60,445.23,714448,16.03,-11.73
30-04-2015,425.85,432.95,424.25,431.43,667934,8.70,-5.58
