 2012 Honda CB 25000 Kms ,30000," Added via phone Yesterday, Ad ID: 1221776305 "," Jogeshwari West, Mumbai ", 2012 Honda CB 25000 Kms ," Brand: Honda Model: CB Year: 2012 KM Driven: 25,000 km "
 Hero Splendor 8000 Kms 2016 year ,40999," Added via phone Yesterday, Ad ID: 1221753135 "," Goregaon West, Mumbai ", Hero Splendor 8000 Kms 2016 year ," Brand: Hero Model: Splendor Year: 2016 KM Driven: 8,000 km "
 2010 Bajaj Pulsar 62220 Kms ,26500," Added via phone Yesterday, Ad ID: 1221755437 "," Nahur West, Mumbai ", 2010 Bajaj Pulsar 62220 Kms ," Brand: Bajaj Model: Pulsar Year: 2010 KM Driven: 62,220 km "
 21 November 2011 Bajaj Pulsar 220 ,35000," Added via phone Yesterday, Ad ID: 1221749105 "," Sion East, Mumbai ", 21 November 2011 Bajaj Pulsar 220 ," Brand: Bajaj Model: Pulsar Year: 2012 KM Driven: 40,000 km "
 Suzuki Gixxer 30000 Kms 2014 year ,42000," Added via phone Yesterday, Ad ID: 1221675103 "," Ghatkopar West, Mumbai ", Suzuki Gixxer 30000 Kms 2014 year ," Brand: Suzuki Model: Gixxer Year: 2014 KM Driven: 30,000 km "
 2006 Bajaj Pulsar 80000 Kms ,18000," Added via phone Yesterday, Ad ID: 1221664749 "," Kandivali East, Mumbai ", 2006 Bajaj Pulsar 80000 Kms ," Brand: Bajaj Model: Pulsar Year: 2006 KM Driven: 80,000 km "
 Polaris Atv Quad 850 Cc Sportsman Made In Usa ,1300000," Added on 24 May, Ad ID: 1196211247 "," Byculla, Mumbai ", Polaris Atv Quad 850 Cc Sportsman Made In Usa ," Brand: Other Brands Year: 2016 KM Driven: 2,300 km "
 Honda CB 90000 Kms 2009 year ,30000," Added via phone Yesterday, Ad ID: 1221677263 "," Kurla West, Mumbai ", Honda CB 90000 Kms 2009 year ," Brand: Honda Model: CB Year: 2009 KM Driven: 1,50,000 km "
 Yamaha Others 25600 Kms 1996 year ,18000," Added via phone Yesterday, Ad ID: 1221644355 "," Borivali East, Mumbai ", Yamaha Others 25600 Kms 1996 year ," Brand: Yamaha Model: Others Year: 1996 KM Driven: 25,600 km "
 2012 Royal Enfield Bullet 84000 Kms ,110000," Added via phone Yesterday, Ad ID: 1221655323 "," Chinchoti, Mumbai ", 2012 Royal Enfield Bullet 84000 Kms ," Brand: Royal Enfield Model: Bullet Year: 2012 KM Driven: 84,000 km "
 1800kmBenelli302R ABS R&G frame slider's1800km BULLET RAJA Bikes ,339999," Added via phone on 27 May, Ad ID: 1214207467 "," Mulund West, Mumbai ", 1800kmBenelli302R ABS R&G frame slider's1800km BULLET RAJA Bikes ," Brand: Other Brands Year: 2017 KM Driven: 1,800 km "
 2013 Honda CBR150r 84000 Kms ,59000," Added via phone Yesterday, Ad ID: 1221642443 "," Vasai East, Mumbai ", 2013 Honda CBR150r 84000 Kms ," Brand: Honda Model: CBR Year: 2013 KM Driven: 84,000 km "
 2004 Bajaj Others 14252 Kms ,14999," Added via phone Yesterday, Ad ID: 1221641933 "," Borivali West, Mumbai ", 2004 Bajaj Others 14252 Kms ," Brand: Bajaj Model: Others Year: 2004 KM Driven: 14,252 km "
 Royal Enfield Bullet 5000 Kms 2008 year ,140000," Added via phone Yesterday, Ad ID: 1221641153 "," Dahisar East, Mumbai ", Royal Enfield Bullet 5000 Kms 2008 year ," Brand: Royal Enfield Model: Bullet Year: 2008 KM Driven: 5,000 km "
 2015 KTM RC 8200 Kms ,115000," Added via phone Yesterday, Ad ID: 1221639419 "," Malad East, Mumbai ", 2015 KTM RC 8200 Kms ," Brand: KTM Model: RC Year: 2015 KM Driven: 8,200 km "
 Bajaj pulsar 220f redblack ,39000," Added Yesterday, Ad ID: 1124928119 "," Bandra East, Mumbai ", Bajaj pulsar 220f redblack ," Brand: Bajaj Model: Pulsar Year: 2012 KM Driven: 29,000 km "
 Brembo brakes HD street 750 ,389999," Added via phone Yesterday, Ad ID: 1197919759 "," Mazagaon, Mumbai ", Brembo brakes HD street 750 ," Brand: Other Brands Year: 2016 KM Driven: 9,800 km "
 KTM RC 5000 Kms 2017 year ,170000," Added via phone Yesterday, Ad ID: 1211268049 "," Borivali West, Mumbai ", KTM RC 5000 Kms 2017 year ," Brand: KTM Model: RC Year: 2017 KM Driven: 6,000 km "
 Yamaha Others 1 Kms 2001 year ,55000," Added via phone Yesterday, Ad ID: 1221640075 "," Vikhroli West, Mumbai ", Yamaha Others 1 Kms 2001 year , Brand: Yamaha Model: Others Year: 2001 KM Driven: 1 km 
 2016 Suzuki Gixxer 32500 Kms ,49000," Added via phone Yesterday, Ad ID: 1221637189 "," Mankhurd, Mumbai ", 2016 Suzuki Gixxer 32500 Kms ," Brand: Suzuki Model: Gixxer Year: 2016 KM Driven: 32,500 km "
 Triumph street triple 675 ,649999," Added via phone Yesterday, Ad ID: 1204114691 "," Mazagaon, Mumbai ", Triumph street triple 675 ," Brand: Honda Model: Others Year: 2014 KM Driven: 9,800 km "
 Yamaha YZF R 21700 Kms 2014 year ,70000," Added via phone Yesterday, Ad ID: 1221747633 "," Goregaon West, Mumbai ", Yamaha YZF R 21700 Kms 2014 year ," Brand: Yamaha Model: YZF R Year: 2014 KM Driven: 21,700 km "
 2013 Bajaj Pulsar 20500 Kms ,35500," Added via phone Yesterday, Ad ID: 1221633387 "," Jogeshwari West, Mumbai ", 2013 Bajaj Pulsar 20500 Kms ," Brand: Bajaj Model: Pulsar Year: 2013 KM Driven: 20,500 km "
 2006 Bajaj Others 25000 Kms ,20000," Added via phone Yesterday, Ad ID: 1221630203 "," Ushma Nagar, Mumbai ", 2006 Bajaj Others 25000 Kms ," Brand: Bajaj Model: Others Year: 2006 KM Driven: 25,000 km "
 Bajaj Pulsar 56350 Kms 2013 year ,28000," Added via phone Yesterday, Ad ID: 1221632685 "," Umerkhadi, Mumbai ", Bajaj Pulsar 56350 Kms 2013 year ," Brand: Bajaj Model: Pulsar Year: 2013 KM Driven: 56,350 km "
 2009 Honda CBF Stunner 25000 Kms ,20000," Added via phone Yesterday, Ad ID: 1221630561 "," Ushma Nagar, Mumbai ", 2009 Honda CBF Stunner 25000 Kms ," Brand: Honda Model: CBF Stunner Year: 2009 KM Driven: 25,000 km "
 2006 Bajaj Discover 45060 Kms ,15000," Added via phone on 29 May, Ad ID: 1221590171 "," Ushma Nagar, Mumbai ", 2006 Bajaj Discover 45060 Kms ," Brand: Bajaj Model: Discover Year: 2006 KM Driven: 45,060 km "
 2006 Honda Others 35000 Kms ,22000," Added via phone on 29 May, Ad ID: 1214439419 "," Mira Road, Mumbai ", 2006 Honda Others 35000 Kms ," Brand: Honda Model: Others Year: 2006 KM Driven: 35,000 km "
 Honda Lio 2016 ,41500," Added Yesterday, Ad ID: 1216662351 "," Borivali East, Mumbai ", Honda Lio 2016 ," Brand: Honda Model: Others Year: 2016 KM Driven: 15,000 km "
 As 200 2016 scrachless condition ,65000," Added Yesterday, Ad ID: 1205956269 "," Dahisar East, Mumbai ", As 200 2016 scrachless condition ," Brand: Bajaj Model: Pulsar Year: 2016 KM Driven: 19,000 km "
 Royal Enfield Thunderbird 5000 Kms 2014 year ,80000," Added via phone Yesterday, Ad ID: 1221738707 "," Mankhurd, Mumbai ", Royal Enfield Thunderbird 5000 Kms 2014 year ," Brand: Royal Enfield Model: Thunderbird Year: 2014 KM Driven: 5,000 km "
 Honda shine drum break 2014 ,40500," Added Yesterday, Ad ID: 1202240707 "," Borivali East, Mumbai ", Honda shine drum break 2014 ," Brand: Honda Model: CB Year: 2014 KM Driven: 15,000 km "
 Honda CBR 20600 Kms 2016 year ,125000," Added via phone Yesterday, Ad ID: 1221737083 "," Byculla, Mumbai ", Honda CBR 20600 Kms 2016 year ," Brand: Honda Model: CBR Year: 2016 KM Driven: 20,600 km "
 Bajaj Pulsar 0001 Kms 2018 year ,105000," Added via phone Yesterday, Ad ID: 1221735377 "," Mahim, Mumbai ", Bajaj Pulsar 0001 Kms 2018 year , Brand: Bajaj Model: Pulsar Year: 2018 KM Driven: 1 km 
 Hero Ignitor 17000 Kms 2014 year ,40000," Added via phone Yesterday, Ad ID: 1221731619 "," Vakola, Mumbai ", Hero Ignitor 17000 Kms 2014 year ," Brand: Hero Model: Ignitor Year: 2014 KM Driven: 17,000 km "
 Bajaj Pulsar 31000 Kms 2011 year ,35000," Added via phone Yesterday, Ad ID: 1221728405 "," Bhakti Park, Mumbai ", Bajaj Pulsar 31000 Kms 2011 year ," Brand: Bajaj Model: Pulsar Year: 2011 KM Driven: 31,000 km "
" Krizma ZMR 2011 Black colour, bike is excellent cindition ",50000," Added via phone on 25 May, Ad ID: 1219868057 "," Vrindavan, Mumbai "," Krizma ZMR 2011 Black colour, bike is excellent cindition "," Brand: Hero Honda Model: Karizma Year: 2011 KM Driven: 70,000 km "
 2013 Bajaj Discover 59000 Kms ,30000," Added via phone on 29 May, Ad ID: 1221543041 "," Guru Teg Bahadur Nagar, Mumbai ", 2013 Bajaj Discover 59000 Kms ," Brand: Bajaj Model: Discover Year: 2013 KM Driven: 59,000 km "
 1972 Royal Enfield Others 30000 Kms ,90000," Added via phone on 29 May, Ad ID: 1221538925 "," Vithaldas Nagar, Mumbai ", 1972 Royal Enfield Others 30000 Kms ," Brand: Royal Enfield Model: Others Year: 1972 KM Driven: 30,000 km "
 2010 Yamaha Fazer 38950 Kms ,28000," Added via phone on 29 May, Ad ID: 1221532745 "," Andheri East, Mumbai ", 2010 Yamaha Fazer 38950 Kms ," Brand: Yamaha Model: Fazer Year: 2010 KM Driven: 38,950 km "
 Bajaj Pulsar 49650 Kms 2012 year ,34000," Added via phone on 29 May, Ad ID: 1221529681 "," Gulmohar Road, Mumbai ", Bajaj Pulsar 49650 Kms 2012 year ," Brand: Bajaj Model: Pulsar Year: 2012 KM Driven: 49,650 km "
 2011 Bajaj Avenger 40000 Kms ,41000," Added via phone on 29 May, Ad ID: 1221525617 "," Chiktoli, Mumbai ", 2011 Bajaj Avenger 40000 Kms ," Brand: Bajaj Model: Avenger Year: 2011 KM Driven: 40,000 km "
 Bajaj Pulsar 33000 Kms 2016 year ,40000," Added via phone on 29 May, Ad ID: 1221529067 "," Dockyard Road, Mumbai ", Bajaj Pulsar 33000 Kms 2016 year ," Brand: Bajaj Model: Pulsar Year: 2016 KM Driven: 33,000 km "
 2005 Bajaj Pulsar 40000 Kms ,19500," Added via phone on 29 May, Ad ID: 1221528707 "," Andheri East, Mumbai ", 2005 Bajaj Pulsar 40000 Kms ," Brand: Bajaj Model: Pulsar Year: 2003 KM Driven: 40,000 km "
 Hero Karizma 76000 Kms 2009 year ,23000," Added via phone on 29 May, Ad ID: 1221523591 "," Vijaykar Wadi, Mumbai ", Hero Karizma 76000 Kms 2009 year ," Brand: Hero Model: Karizma Year: 2009 KM Driven: 76,000 km "
 Royal Enfield Classic 28400 Kms 2013 year ,110000," Added via phone on 29 May, Ad ID: 1156273009 "," Jogeshwari–Vikhroli Link Road (JVLR), Mumbai ", Royal Enfield Classic 28400 Kms 2013 year ," Brand: Royal Enfield Model: Classic Year: 2013 KM Driven: 28,400 km "
 2013 Bajaj Avenger 70000 Kms ,40000," Added via phone on 29 May, Ad ID: 1221527851 "," Mahim, Mumbai ", 2013 Bajaj Avenger 70000 Kms ," Brand: Bajaj Model: Avenger Year: 2013 KM Driven: 70,000 km "
 Royal Enfield Classic 2655 Kms 2018 year ,140000," Added via phone on 29 May, Ad ID: 1221521417 "," Ushma Nagar, Mumbai ", Royal Enfield Classic 2655 Kms 2018 year ," Brand: Royal Enfield Model: Classic Year: 2018 KM Driven: 2,655 km "
 2018 Bajaj Pulsar 5500 Kms ,23000," Added via phone on 29 May, Ad ID: 1221519935 "," Trombay, Mumbai ", 2018 Bajaj Pulsar 5500 Kms ," Brand: Bajaj Model: Pulsar Year: 2018 KM Driven: 5,500 km "
 Bajaj Pulsar 19000 Kms 2015 year ,55000," Added via phone on 29 May, Ad ID: 1221513719 "," Ushma Nagar, Mumbai ", Bajaj Pulsar 19000 Kms 2015 year ," Brand: Bajaj Model: Pulsar Year: 2015 KM Driven: 19,000 km "
 Honda CB 38000 Kms 2014 year ,40000," Added via phone on 29 May, Ad ID: 1221511829 "," Aarey Road, Mumbai ", Honda CB 38000 Kms 2014 year ," Brand: Honda Model: CB Year: 2014 KM Driven: 38,000 km "
 2016 Bajaj Pulsar 39900 Kms ,73000," Added via phone on 29 May, Ad ID: 1221518101 "," Mira Road, Mumbai ", 2016 Bajaj Pulsar 39900 Kms ," Brand: Bajaj Model: Pulsar Year: 2016 KM Driven: 39,900 km "
 Benelli bike is in very good condition in brand ,265000," Added via phone on 29 May, Ad ID: 1221509513 "," Mira Road, Mumbai ", Benelli bike is in very good condition in brand ," Brand: Other Brands Year: 2016 KM Driven: 4,900 km "
 Bajaj Pulsar 12942 Kms 2015 year ,80000," Added via phone on 29 May, Ad ID: 1221510511 "," Bandra East, Mumbai ", Bajaj Pulsar 12942 Kms 2015 year ," Brand: Bajaj Model: Pulsar Year: 2015 KM Driven: 12,942 km "
 First owner VIP number ,650000," Added via phone on 29 May, Ad ID: 1216493759 "," Byculla, Mumbai ", First owner VIP number , Brand: Other Brands Year: 2018 KM Driven: 100 km 
 2015 Bajaj Pulsar 23000 Kms ,55000," Added via phone on 29 May, Ad ID: 1221510075 "," Bandra West, Mumbai ", 2015 Bajaj Pulsar 23000 Kms ," Brand: Bajaj Model: Pulsar Year: 2015 KM Driven: 23,000 km "
 2013 Bajaj Discover 23000 Kms ,35000," Added via phone on 29 May, Ad ID: 1215396887 "," Govandi, Mumbai ", 2013 Bajaj Discover 23000 Kms ," Brand: Bajaj Model: Discover Year: 2013 KM Driven: 23,000 km "
 2012 Hero Honda CBZ 32500 Kms EMI (loan) Available for used bike ,32500," Added via phone on 29 May, Ad ID: 1221408429 "," Kandivali West, Mumbai ", 2012 Hero Honda CBZ 32500 Kms EMI (loan) Available for used bike ," Brand: Hero Honda Model: CBZ Year: 2012 KM Driven: 32,500 km "
 2 Months Old Fz 250. 1000 Kms Run.single Owner. ,120000," Added via phone on 23 May, Ad ID: 1219159333 "," Kandivali West, Mumbai ", 2 Months Old Fz 250. 1000 Kms Run.single Owner. ," Brand: Yamaha Model: FZS Year: 2018 KM Driven: 1,000 km "
" 2015, brand new condition! 9000km done Kawasaki ",250000," Added via phone on 29 May, Ad ID: 1221503437 "," Santacruz West, Mumbai "," 2015, brand new condition! 9000km done Kawasaki "," Brand: Other Brands Year: 2015 KM Driven: 9,000 km "
 Honda Others 24600 Kms 2013 year ,30000," Added via phone on 29 May, Ad ID: 1221502475 "," Mira Road, Mumbai ", Honda Others 24600 Kms 2013 year ," Brand: Honda Model: Others Year: 2013 KM Driven: 24,600 km "
 Bajaj Others 9100 Kms 2016 year ,43499," Added via phone on 29 May, Ad ID: 1221502013 "," Vikhroli East, Mumbai ", Bajaj Others 9100 Kms 2016 year ," Brand: Bajaj Model: Others Year: 2016 KM Driven: 9,100 km "
 2012 Bajaj Avenger 25000 Kms ,34000," Added via phone on 29 May, Ad ID: 1219260543 "," Grant Road Area, Mumbai ", 2012 Bajaj Avenger 25000 Kms ," Brand: Bajaj Model: Avenger Year: 2012 KM Driven: 25,000 km "
 2010 Bajaj Avenger 30000 Kms ,26999," Added via phone on 29 May, Ad ID: 1221498097 "," Mahim, Mumbai ", 2010 Bajaj Avenger 30000 Kms ," Brand: Bajaj Model: Avenger Year: 2010 KM Driven: 30,000 km "
 Bajaj Pulsar 28000 Kms 2012 year ,44999," Added via phone on 29 May, Ad ID: 1221497573 "," Vasai East, Mumbai ", Bajaj Pulsar 28000 Kms 2012 year ," Brand: Bajaj Model: Pulsar Year: 2012 KM Driven: 28,000 km "
 Bajaj Others 12000 Kms 2016 year ,55000," Added via phone on 29 May, Ad ID: 1221500157 "," Gokuldham, Mumbai ", Bajaj Others 12000 Kms 2016 year ," Brand: Bajaj Model: Others Year: 2016 KM Driven: 12,000 km "
 Honda Others 2400 Kms 2018 year ,78000," Added via phone on 29 May, Ad ID: 1221495321 "," Mira Road, Mumbai ", Honda Others 2400 Kms 2018 year ," Brand: Honda Model: Others Year: 2018 KM Driven: 2,400 km "
 Hero Honda CBZ 25000 Kms 2005 year ,12000," Added via phone on 29 May, Ad ID: 1221492559 "," Samata Nagar, Mumbai ", Hero Honda CBZ 25000 Kms 2005 year ," Brand: Hero Honda Model: CBZ Year: 2005 KM Driven: 25,000 km "
 Hero Honda Others 46600 Kms 2011 year ,30000," Added via phone on 29 May, Ad ID: 1221491229 "," Mira Road, Mumbai ", Hero Honda Others 46600 Kms 2011 year ," Brand: Hero Honda Model: Others Year: 2011 KM Driven: 46,600 km "
 Hero Honda CD 100 71375 Kms 2006 year ,10000," Added via phone on 29 May, Ad ID: 1221489885 "," Ushma Nagar, Mumbai ", Hero Honda CD 100 71375 Kms 2006 year ," Brand: Hero Honda Model: CD 100 Year: 2006 KM Driven: 71,375 km "
 2010 Bajaj Pulsar 50000 Kms ,27000," Added via phone on 29 May, Ad ID: 1221490709 "," Jogeshwari West, Mumbai ", 2010 Bajaj Pulsar 50000 Kms ," Brand: Bajaj Model: Pulsar Year: 2010 KM Driven: 50,000 km "
 Bajaj Discover 22000 Kms 2013 year 125 ST ,35000," Added via phone on 29 May, Ad ID: 1221479151 "," Andheri East, Mumbai ", Bajaj Discover 22000 Kms 2013 year 125 ST ," Brand: Bajaj Model: Discover Year: 2013 KM Driven: 22,000 km "
 2017 Yamaha Others 27000 Kms ,55000," Added via phone on 29 May, Ad ID: 1221483797 "," Ushma Nagar, Mumbai ", 2017 Yamaha Others 27000 Kms ," Brand: Yamaha Model: Others Year: 2014 KM Driven: 27,000 km "
 Bajaj Others 12000 Kms 2016 year ,65000," Added via phone on 29 May, Ad ID: 1221485893 "," Andheri East, Mumbai ", Bajaj Others 12000 Kms 2016 year ," Brand: Bajaj Model: Others Year: 2016 KM Driven: 12,000 km "
 Honda CB unicorn dazzler 150cc 25000 Kms 2010 year ,21999," Added via phone on 29 May, Ad ID: 1221480433 "," Andheri West, Mumbai ", Honda CB unicorn dazzler 150cc 25000 Kms 2010 year ," Brand: Honda Model: CB Year: 2010 KM Driven: 25,000 km "
 Tvs Apache RTR 200 ,75000," Added via phone on 29 May, Ad ID: 1214426793 "," Mulund West, Mumbai ", Tvs Apache RTR 200 ," Brand: Bajaj Model: Others Year: 2016 KM Driven: 4,000 km "
 Bajaj Avenger 17000 Kms 2015 year ,51000," Added via phone on 29 May, Ad ID: 1196135889 "," Goregaon East, Mumbai ", Bajaj Avenger 17000 Kms 2015 year ," Brand: Bajaj Model: Avenger Year: 2015 KM Driven: 17,000 km "
 2013 Bajaj Discover 35000 Kms ,32000," Added via phone on 29 May, Ad ID: 1221470627 "," Santacruz West, Mumbai ", 2013 Bajaj Discover 35000 Kms ," Brand: Bajaj Model: Discover Year: 2013 KM Driven: 35,000 km "
 2014 Royal Enfield Classic 27000 Kms ,95000," Added via phone on 29 May, Ad ID: 1221459889 "," Trombay, Mumbai ", 2014 Royal Enfield Classic 27000 Kms ," Brand: Royal Enfield Model: Classic Year: 2014 KM Driven: 27,000 km "
 2014 Honda CBR 14786 Kms ,95000," Added via phone on 29 May, Ad ID: 1221464415 "," Byculla, Mumbai ", 2014 Honda CBR 14786 Kms ," Brand: Honda Model: CBR Year: 2014 KM Driven: 14,786 km "
 Hero Honda Hunk 28000 Kms 2008 year ,28786," Added via phone on 29 May, Ad ID: 1221457713 "," Sir JJ Road, Mumbai ", Hero Honda Hunk 28000 Kms 2008 year ," Brand: Hero Honda Model: Hunk Year: 2008 KM Driven: 28,000 km "
 300km 500cc Thunderbird 2017. BULLET RAJA Bikes ,150000," Added via phone on 29 May, Ad ID: 1218797931 "," Mulund West, Mumbai ", 300km 500cc Thunderbird 2017. BULLET RAJA Bikes , Brand: Royal Enfield Model: Thunderbird Year: 2017 KM Driven: 300 km 
 Red Color Modified Royal Enfield Classic 350 - Only 7000 kms driven ,135000," Added on 29 May, Ad ID: 1221446689 "," Mulund West, Mumbai ", Red Color Modified Royal Enfield Classic 350 - Only 7000 kms driven ," Brand: Royal Enfield Model: Classic Year: 2016 KM Driven: 7,000 km "
 2004 Bajaj Pulsar 5000 Kms ,15000," Added via phone on 29 May, Ad ID: 1221451935 "," Dahisar East, Mumbai ", 2004 Bajaj Pulsar 5000 Kms ," Brand: Bajaj Model: Pulsar Year: 2004 KM Driven: 5,000 km "
 EMI/Credit card facility available for for Hornet 2016 model ,63000," Added via phone on 29 May, Ad ID: 1175067961 "," Grant Road Area, Mumbai ", EMI/Credit card facility available for for Hornet 2016 model ," Brand: Honda Model: CB Year: 2016 KM Driven: 8,000 km "
 Honda CB 38510 Kms 2012 year ,35000," Added via phone on 29 May, Ad ID: 1221460851 "," Kurla East, Mumbai ", Honda CB 38510 Kms 2012 year ," Brand: Honda Model: CB Year: 2012 KM Driven: 38,510 km "
 2014 TVS Star Sport 50130 Kms ,36000," Added via phone on 29 May, Ad ID: 1221442549 "," Vikhroli East, Mumbai ", 2014 TVS Star Sport 50130 Kms ," Brand: TVS Model: Star Sport Year: 2014 KM Driven: 50,130 km "
 2008 Bajaj Pulsar 60000 Kms ,16000," Added via phone on 29 May, Ad ID: 1221445103 "," Tagore Nagar, Mumbai ", 2008 Bajaj Pulsar 60000 Kms ," Brand: Bajaj Model: Pulsar Year: 2008 KM Driven: 60,000 km "
 Bajaj Pulsar 30000 Kms 2014 year ,48000," Added via phone on 29 May, Ad ID: 1221432959 "," Trombay, Mumbai ", Bajaj Pulsar 30000 Kms 2014 year ," Brand: Bajaj Model: Pulsar Year: 2014 KM Driven: 30,000 km "
 Hero Honda Others 7000 Kms 2016 year ,42000," Added via phone on 29 May, Ad ID: 1221430829 "," Jogeshwari West, Mumbai ", Hero Honda Others 7000 Kms 2016 year ," Brand: Hero Honda Model: Others Year: 2016 KM Driven: 7,000 km "
 2016 Bajaj Others 23000 Kms ,55000," Added via phone on 29 May, Ad ID: 1221435749 "," Ghatkopar West, Mumbai ", 2016 Bajaj Others 23000 Kms ," Brand: Bajaj Model: Avenger Year: 2016 KM Driven: 23,000 km "
 2009 Honda unicorn 67000 Kms ,30000," Added via phone on 29 May, Ad ID: 1221429721 "," Goregaon East, Mumbai ", 2009 Honda unicorn 67000 Kms ," Brand: Honda Model: Others Year: 2009 KM Driven: 75,000 km "
 2015 Bajaj Pulsar 8000 Kms ,75000," Added via phone on 29 May, Ad ID: 1221425811 "," Chembur, Mumbai ", 2015 Bajaj Pulsar 8000 Kms ," Brand: Bajaj Model: Pulsar Year: 2015 KM Driven: 8,000 km "
 Honda Others 22472 Kms 2016 year ,45000," Added via phone on 29 May, Ad ID: 1221423027 "," Umershetpada, Mumbai ", Honda Others 22472 Kms 2016 year ," Brand: Honda Model: Others Year: 2016 KM Driven: 22,472 km "
 Cb unicorn 10/2007 2 owner in good condition ,25000," Added via phone on 29 May, Ad ID: 1221421159 "," Grant Road Area, Mumbai ", Cb unicorn 10/2007 2 owner in good condition , Brand: Honda Model: CB Year: 2007 KM Driven: 500 km 
